content,type
【#全球资金正重回中国股市#？大摩：#A股港股资金外流压力已基本解除#】摩根士丹利在本周一的最新报告中表示，随着部分基金对中国市场的看跌情绪有所缓和，全球长期投资者撤出中国股票市场（A股和港股）的行动已经按下暂停键。上周，摩根士丹利还曾发布报告称，中国内地和香港股市的资金外流压力应该基本结束。（财联社）,财经
"【洪明基委员：一个健康的社会要能容下35岁打工人】#996每月超过法定工作时间近120小时# 今年全国两会，全国政协委员洪明基非常关注35岁职场危机现象。他认为，35岁左右的人心智和技能都成熟，是人生发展最好的时期，一个健康的社会应该能容得下35岁打工人。35岁的职场人是家里的顶梁柱，他们的命运关乎到无数的家庭，35岁的人决不能失业。
中国青年报的微博视频",财经
"#央视网评打工人该休没法休#【小调查：你能接受996吗？】#996每月超过法定工作时间近120小时# 根据《劳动法》第36条，劳动者每日工作时间不超过8小时，平均每周工作时间不超过44小时，延长工作时间一般每日不得超过1小时，特殊原因每天延长不得超过3个小时，每个月不得超过36个小时。也就是说，曾经风靡一时的“996”制度，实际算下来，每个月超过法定工作时间近120小时，远远超过法律限定的36小时。
 
网页链接",财经
"【#特斯拉德国工厂因火灾有序停产##马斯克怒喷特斯拉德国工厂纵火者#：愚蠢、傀儡、恐怖分子！】据综合报道，特斯拉德国工厂负责人现就纵火事件表示，“我们已成功进行有序停产，未对员工或环境造成任何风险。一旦电力恢复，我们将立即恢复生产；预计电力中断将持续数天，本周应该无法恢复生产；生产中断将造成超过 1 亿欧元（当前约 7.82 亿元人民币）的损失。”
当地时间周二凌晨，特斯拉位于德国格林海德（柏林周边地区）的工厂疑似遭到环保人士纵火，导致电力设施受损，工厂停产，柏林部分地区也陷入停电。据早些时候报道，此次事件不仅扰乱了特斯拉的运营，还波及柏林部分地区，造成大范围停电。
自建成以来，特斯拉格林海德工厂一直备受争议，因其潜在的环境影响遭到环保组织的批评。这座被誉为特斯拉欧洲扩张基石的工厂面临重重阻碍，包括法律挑战和抗议活动。此次纵火事件，其背后动机可能与环保主义有关，凸显了在推动绿色技术的同时，人们对于大型制造项目的环境足迹的持续担忧。
马斯克对此在（X）上评论称，这些纵火者要么是地球上最愚蠢的环境恐怖分子，要么就是傀儡。停止生产电动汽车而非化石燃料汽车，是极端愚蠢的。（IT之家）",财经
"【“隐形加班”呼唤“显性权益”】#996每月超过法定工作时间近120小时# 离线休息权是指劳动者在法定或约定工作时间之外，拒绝通过数字工具进行工作联络或处理工作事宜的权利。近年来，随着数字信息技术的发展，劳动突破了时空界限，工作与生活的“边界”越来越模糊。一些用人单位在下班时间依然通过微信等方式安排工作，导致劳动者“休而不息”，休息权、隐私权得不到保障。
“隐形加班”呼唤“显性权益”",财经
"#核污水致美妆日企在华销售遇冷#【国货崛起！高性价比+销售渠道多元化，国产化妆品销量持续提升】#你还会购买日本品牌化妆品吗# 近年来，国货化妆品加速崛起，市场渗透率稳步提升。记者在采访中发现国产化妆品销售额和市场份额都在快速提升。某化妆品线下集合店店长陈金涛称，国货的占比较高，例如彩妆，可能80%以上都是国货，更新换代速度比较快。价位上，例如口红一类都不会超过100元。
国货崛起！高性价比+销售渠道多元化，国产化妆品销量持续提升
 
央视财经的微博视频",财经
"【#老人去邮储银行存钱被诱导买保险# 当事人女儿：60岁了哪有钱每年续保2万】近日，西安一女子在社交平台上爆料称，自己父亲去年去中国邮政储蓄银行存钱，希望将一部分资金存入一年定期，另一部分存入两年定期。然而，柜台工作人员却建议他父亲直接选择存入五年定期，还表示会赠送一辆电动车。在这期间，工作人员并没有提及这是一款保险产品，就在父亲听力不佳的情况下进行了双录，他对内容一无所知，只是在工作人员的指导下回答了一切问题都是“是”。
“爸爸不知道自己买的是保险，因为最近收到短信让续交两万，他才连忙让我带他去银行问情况，才知道这是保险，要连续交5年，每年交2万，现在取属于退保，要自己承担风险。我想问现在银行工作人员都要道德绑架父母来让子女来投保收益了吗？60岁丧失干活能力的人哪有能力一年续保2万？”#男生月薪一万一年存10万#",财经
"【#董明珠称转型升级不能只是换个外壳#】3月5日下午，十四届全国人大二次会议广东省代表团举行全体会议，审议政府工作报告。代表们对报告一致表示赞同，认为报告政治站位高、总结成绩实、谋划未来清，具有很强的指导性、针对性和可操作性，是一份立意高远、思想深邃、内涵丰富、力促发展的好报告。
全国人大代表、格力电器董事长兼总裁董明珠在会议中表示：“政府工作报告对实体经济和制造业发展作出了部署，目前广东也提出制造业当家，这让我们倍感自豪,也更深刻感受到责任与使命。我认为,制造业当家就要用新技术打造新质生产力主引擎,满足人民对美好生活的向往。家电行业过去是典型的传统制造产业，对创新的需求更迫切，但转型升级不能只是换个外壳、换个模具,而是要真正有核心技术的创新。”（南方日报）",财经
"#84.7%的职场人下班后仍会关注工作消息#【保障“离线休息权”，让劳动者免于“隐形加班”之困】#让打工人好好休息到底难在哪# 下班以后回复钉钉、微信消息，已经成为很多“打工人”的常态。据澎湃新闻报道，全国政协委员、全国总工会办公厅主任吕国泉提交了一份《关于保障劳动者离线休息权的提案》，这是继去年两会呼吁打破“35岁职场门槛”后，吕国泉委员再次聚焦职场人的痛点，呼吁保障劳动者离线休息权。据悉，这是保障劳动者“离线休息权”第一次正式进入“两会时间”。
保障“离线休息权”，让劳动者免于“隐形加班”之困",财经
"#金饰卖一口价不告知克数合理吗#【小调查：你觉得金饰卖一口价不告知克数合理吗？】#花1万3买一口价金镯称重发现每克近千元# 今年春节前，市民王女士的丈夫在中国黄金（贵和领秀城店）花费13800元购买了一个足金手镯，送给她当作新年礼物。“王女士对该手镯进行了称重，显示克重尚不足14g，“按照手镯的购买价格核算，每克近1000元，是当天金价的两倍。”
 
网页链接",财经
"【#花1万3买一口价金镯称重发现每克近千元#】#金饰卖一口价不告知克数合理吗#今年春节前，市民王女士的丈夫在中国黄金（贵和领秀城店）花费13800元购买了一个足金手镯，送给她当作新年礼物。“结果戴了没几天，手镯出现凹陷，局部严重变形。”
于是，王女士打算拿去退换，这时才想起来自己还不清楚首饰的具体重量，她翻看购买凭证，发现上面并没有标明手镯的克重，首饰也没有标注克重的标签。
据王女士的丈夫回忆，当天购买时，一开始店员推荐的是按克重计价的首饰，但是没有看中的，然后就开始推荐一口价黄金手镯，店员当时没有对手镯克重进行介绍，着重介绍手镯的工艺以及折扣力度，购买后对方只给了自己一张显示金额的质保单。
王女士对该手镯进行了称重，显示克重尚不足14g，“按照手镯的购买价格核算，每克近1000元，是当天金价的两倍。”（济南时报）",财经
"#特斯拉柏林工厂本周无法恢复生产#【极左组织宣布对特斯拉纵火案负责！电动车与环保关系再次迎来拷问】当地时间周二，特斯拉德国柏林超级工厂附近的一座输电塔意外失火，导致该工厂生产停顿，预计将持续数天。这场火灾并非天灾，而是人祸。这也让远在大洋彼岸的特斯拉首席执行官马斯克十分愤怒，并批评称，纵火之人极其愚蠢。
不过，被马斯克评价“愚蠢”的人并不以为意，反而高调宣布对此事负责。一家自称为Vulkangruppe Tesla Abschalten（关掉特斯拉的火山组织）的极左激进组织在网上发布信件，承认其策划了纵火，并声称将摧毁特斯拉。
极左组织宣布对特斯拉纵火案负责！电动车与环保关系再次迎来拷问",财经
"#特斯拉柏林工厂本周无法恢复生产#【疑似纵火事件致特斯拉德国工厂生产暂停】 美国电动车制造商特斯拉公司德国工厂附近一座高压电塔5日凌晨疑遭纵火，导致工厂停电，生产被迫暂停。特斯拉德国工厂位于德国首都柏林东南部的格林海德。据当地警方通报，消防部门当地时间5日5时15分接到报警，目前大火已被扑灭，火势未蔓延至特斯拉工厂。一名警方发言人说：“我们初步怀疑这是一起人为纵火事件，警方正在展开调查。”
疑似纵火事件致特斯拉德国工厂生产暂停",财经
"#84.7%的职场人下班后仍会关注工作消息#【如何让加班不再“被隐形”？】#让打工人好好休息到底难在哪# “隐形加班”劳动争议案近日被评选为“新时代推动法治进程2023年度十大案件”，该案是全国首例在裁判文书中明确“隐形加班”问题，首次对利用微信等社交媒体进行隐形加班提出相关认定标准，将下班后利用微信付出实质性劳动依法认定为加班，引发公众热议。那么，如何认定“隐形加班”？拒绝加班算不算违纪？值班算不算加班呢？
如何让加班不再“被隐形”",财经
"#84.7%的职场人下班后仍会关注工作消息#【小调查：你下班以后还会关注工作消息吗？】#让打工人好好休息到底难在哪# “双休”制度虽然早已落实推广，但在竞争激烈、追求效益的职场环境中，却往往被忽视。不只是“双休”，当下职场中各种各样的隐形加班，“肆无忌惮”地占领着人们的休息时间。2022年，某招聘平台的调查报告显示，84.7%的职场人在下班后仍会关注工作消息，40.5%的职场人加班后得不到任何形式的补偿。
 
网页链接",财经
"【网贷结清不等于万事大吉？#度小满被曝注销后仍继续授信#】#金融315# 明明网贷已经结清了，银行却以“未结清”为由拒绝放贷。而“罪魁祸首”正是征信记录上的循环贷账户授信额度...近日，家住北京的陈先生（化名）向金融曝光台表示，自己在2023年1月把度小满平台的额度关闭，同时注销了账号，近日查询征信却发现，还存在资金方江苏银行和厦门国际银行给的授信。对此，陈先生感到疑惑，自己早已注销了度小满有钱花的账号和额度，征信上怎么还会有资金方的授信呢？
陈先生联系到度小满在线客服，询问“为什么账号的额度早就注销了，资金方的额度授信还长期有效？”、“注销了你们（度小满平台）的账户和额度，你们重新查询需要申请，既然用户数据都不留存了，资金方的额度为什么依旧有效？”。对于陈先生一连串的质疑，客服的回答避重就轻，只是让陈先生等待后续专员的答复。
度小满账号与额度注销后，个人征信却仍存资金方长期授信额度，合理吗？|金融曝光台",财经
"#84.7%的职场人下班后仍会关注工作消息# 【央视网：该休没法休隐形加班多，#让打工人好好休息到底难在哪#】“职场中存在的种种不对等、不公平现象，其根源复杂多元，但确实与当前用人单位和劳动者之间的供需关系失衡有关。”全国政协委员蒋胜男表示，“在劳动力供大于求的情况下，用人单位往往占据更有利的地位。”用人单位作为资方，掌握着主动权，而劳动者要想依法维权，面临多重困境。
央视网：该休没法休隐形加班多，让上班人好好休息到底难在哪",财经
"【郁瑞芬委员#建议推广企业家代表参与涉企政策制定#】第十四届全国政协委员、上海来伊份股份有限公司总裁郁瑞芬建议，持续优化民营经济代表人士队伍结构，深化开展推荐优秀民营经济人士作为各级人大代表候选人、政协委员人选工作，并在全国范围内推广浙江、安徽、河南等地“参与涉企政策制定的企业家代表，原则上民营企业比例不低于70%，且中小企业比例不低于50%”的经验做法。让更多企业家有机会参政议政，减少企业与政策之间的“温差”，扩大沟通交流和借力发展的平台。
郁瑞芬委员建议推广“企业家代表参与涉企政策制定”",财经
"【全国人大代表霍启刚：借全运会契机建“粤港澳体育湾区”，申办2031年女足世界杯】#霍启刚建议粤港澳申办2031女足世界杯#  纵观国际体坛，足球世界杯是最具影响力和商业价值的赛事之一。而近年来，女足世界杯的影响力和商业价值也在快速上升。根据2023年在澳大利亚及新西兰举办的女足世界杯的经验，赛事创收高达5.7亿美元，仅次于2022年卡塔尔男足世界杯，在世界范围得到广泛的关注。
全国人大代表霍启刚：借全运会契机建“粤港澳体育湾区”，申办2031年女足世界杯",财经
"【#核污水致美妆日企在华销售遇冷#，日妆品牌如何在华突围？】#你还会购买日本品牌化妆品吗# 福岛核污水事件一再发酵，让日妆品牌的发展备受严峻挑战。近日，四大日本化妆品企业——资生堂、花王、POLA ORBIS和高丝陆续发布了2023年全年财报。其中，只有POLA ORBIS一家企业实现业绩增长，而另外三家日企均陷入经营利润大幅下跌的局面。此外，四家日企均在财报中不约而同提到日本核污水排放对中国市场销售的冲击。
核污水排放致销售遇冷，日妆品牌如何在华突围？",财经
"#霍启刚建议粤港澳申办2031女足世界杯#【小调查：你支持粤港澳申办2031女足世界杯吗？】#代表建议内地和港澳联合申办2031年女足世界杯# 霍启刚建议以中国足球协会、中国香港足球总会、中国澳门足球总会三方名义联合申办女足世界杯。同时霍启刚认为粤港澳大湾区可在相关工作中多方面发挥作用。
 
网页链接",财经
"【除了“增加年轻人年假”，霍启刚还有5份建议】#霍启刚建议粤港澳申办2031女足世界杯#  今年全国两会，霍启刚共带来了6份建议，其中还有一份是关于建设“粤港澳体育湾区”的建议。霍启刚表示，粤港澳大湾区体育资源丰富，既有历史悠久的“省港杯”足球赛、澳门格兰披治大赛车，也有街舞、电竞等新兴项目赛事；硬件基础优越，香港启德体育园、南沙全民文化体育综合体等超大型场馆即将落成，大湾区内更有68个竞赛场馆正在升级，加上文化、旅游、体育资源正重新整合，将会建立产业新业态。
除了“增加年轻人年假”，霍启刚还有5份建议",财经
"#马斯克跌至全球第三富豪#【身家一夜缩水381亿元！马斯克跌为全球第三富豪】继昨日丢掉全球首富头衔后，特斯拉CEO埃隆·马斯克的排名被LV老板伯纳德·阿尔诺再挤下一位，跌至全球第三。特斯拉股价周二收跌近4%，马斯克身家一夜缩水53亿美元（约合381亿元人民币）。昨日，亚马逊创始人贝佐斯超越马斯克成为世界首富，这是9个多月以来马斯克首次滑落世界首富，也是贝佐斯自2021年以来首次登上世界首富。
身家一夜缩水381亿元！马斯克跌为全球第三富豪",财经
【#比特币创纪录新高# 今年涨逾60%】比特币涨破69000美元/枚，创历史新高，今年迄今累涨62.64%。 ,财经
【#特斯拉柏林工厂本周无法恢复生产# #特斯拉柏林工厂火灾损失预计超1亿欧元#】特斯拉柏林工厂负责人：我们成功进行了有序停产，没有对员工或环境造成任何风险。一旦电力恢复，我们将立即恢复生产。预计电力中断将持续数天，本周应该无法恢复生产。生产中断将造成超过1亿欧元的损失。此前，#马斯克回应特斯拉德国工厂火灾#表示，停止生产电动汽车，而不是化石燃料汽车，这是极端愚蠢的。,财经
【#马斯克回应特斯拉德国工厂火灾#】马斯克@ElonMusk 就特斯拉德国工厂火灾表示，停止生产电动汽车，而不是化石燃料汽车，这是极端愚蠢的。 ,财经
【#现货黄金创记录新高#】现货黄金持续走高，短线走高9美元，站上2140美元/盎司，日内涨1.23%。 ,财经
【彭聪代表：#建议彩票个人单项奖金额度不超过500万#】全国人大代表、南昌工程学院教师发展与服务中心主任彭聪接受《检察日报》记者采访时表示，建议加快推进彩票立法的进程。在法律条款的设计方面，建议更多地体现福利彩票社会主义价值观的引领，让更多彩民领悟到福利彩票事业是为国家公益性事业筹集更多的资金；在彩票的资金分配上，建议增加获得奖励的彩民总人数，并对个人单项奖金最高额度进行限制，比如最高额度不要超过500万。,财经
"【#建议每车按年享受高速固定免费时长#】车辆扎堆出行导致高速拥堵，服务区排队人满为患，超时几分钟却被收全程高速费……近年来，随着我国私家车保有量的持续增长，节假日高速堵车频频遭到吐槽，公众对于优化现行高速免费政策的呼声越来越高。
来自江西的全国政协委员、江西省市场监督管理局副局长谭文英，继去年提交相关提案后，今年全国两会，将再次提交一份《关于进一步优化高速免费通行政策的提案》。她建议，将现行的部分法定节假日高速免费通行政策，调整为每辆车按年享受固定免费通行时长，让公众高速出行更加灵活自由。（澎湃）",财经
#波音737客机被指品控不合规#【美联邦航空局发现波音737 MAX客机品控“不合规”情况】当地时间3月4日，美国联邦航空局说，波音公司及其机身供应商势必锐航空系统公司在737 MAX客机制造的质量控制方面存在一些“不合规”情况。联邦航空局发表声明说，对波音和势必锐做了6周审计，发现“多个情况”，涉及这两家企业“可能没有遵从一些制造质量控制要求”。其中，波音在“制造流程控制、零部件运输和存储、产品控制方面”存在“不合规”情况。,财经
"【 工作人员：扫码才能证明是本人】近日，安徽一女子在某社交平台上吐槽称，去中国农业银行办理业务，银行工作人员要求她必须使用微信扫描反诈骗的二维码，才能办理业务。工作人员表示，如果不扫码，就无法证明客户的身份，即使出示本人身份证也不行。女子表示：“我已经在手机上下载了反诈App ，但是工作人员还是坚持要求她使用微信扫码。按照他的要求，如果不扫码就无法办理开卡和其他业务。”
对此，有网友表示，自己也遇到过类似的问题，年后去农行存钱时，柜员也要求扫码，声称不扫码就无法办理业务，甚至还要求下载手机银行App，不得不说现在存钱咋这么麻烦....",财经
"【#官方回应网传青岛海边石头里有钻石# ：网传石头属于火成岩】青岛海边的石头里面有钻石、玛瑙？灰色的石头是生物化石？近日，有网友发布视频称，在青岛第三海水浴场的礁石区发现了“宝贝”，并拍下自己拿着锤子敲开石头的镜头。对此，青岛海洋地质研究所的工作人员回应称，网传石头属于火成岩，是岩浆在侵入过程中捕获的围岩碎块，并不是网友说的“火山蛋”，这种石头在青岛海边很常见。“从成因和年代来说，这些礁石区里的石头不可能有玛瑙和钻石。另外，生物化石是不可能存在于高温的岩浆岩中的，只能存在于沉积岩中。”工作人员回应道。#微博315# 
青岛
 
黑猫投诉的微博视频",财经
#代表建议毕业生不要只把眼光放在一线城市#【全国人大代表姚劲波：建议大学生不要只把眼光放在一线城市，发展好的新一线城市也值得关注】全国人大代表、58同城董事长兼CEO姚劲波在接受采访时谈到，未来的住房体系呈现出双轨制格局，具体落实层面则是以“三大工程”为实施重点。预计，2024年一线城市的限购门槛会有所降低，核心二线城市有望全面取消限购。对于就业问题，姚劲波认为，发展好的新一线城市也值得毕业生关注。“地域之间的人才供给也出现过剩和短缺并存的情况，尤其是新一线城市，例如长沙、重庆、成都等城市的机会依然很多，建议毕业生不要只把眼光放在一线城市”。（中新经纬）,财经
"#沪深300ETF成交额暴增#【高盛：维持对A股高配、H股中性评级，今年沪深300指数预期收益10%】高盛最新研报称，维持对A股的高配评级、对H股的中性评级，预计2024年MSCI中国指数和沪深300指数的预期收益为10%，企业盈利增速预计为8%至10%。“国家队”的积极买入在近期对市场起到托底的作用，并有效提振了投资者信心。推进上市公司的结构性改革、政策的一致性，以及制定并落实应对宏观阻力的全面政策将是中国股票获得价值重估的必要因素。高盛研究部建议实施以提升股东回报为核心并且目标清晰的改革，同时与投资者充分交流，有助于提升改革效率并提振市场。
高盛：维持对A股高配、H股中性评级，今年沪深300指数预期收益10%-36氪",财经
"【#去年至少17个海外美妆品牌关闭或暂停营业#】#海外美妆产品卖不动了#这两年越来越多的海外美妆品牌在国内“熄火”。据不完全统计，2023年至少有17个海外美妆品牌宣布关闭或暂停营业，其中既包括露华浓、倩诗丽等入华超20年的外资美妆，也不乏春雨、伊蒂之屋等网红品牌。#贝玲妃被曝将退出中国市场# 小调查👉购买美妆产品时，你会选择国货还是海外品牌？
 
网页链接",财经
"【#花9600元练腿半个月半月板撕裂#，医生诊断为运动过量，健身房拒不承认】孟先生向@黑猫投诉 反映，去年12月他在武汉一家连锁健身房花9600元购买私教课，但每次下课后都感觉“膝盖不舒服”。半个月后，孟先生被医生诊断为运动过量导致的“半月板损伤”和“膝盖积液”。对此，健身房不仅没给出任何解释，还发视频“造谣”学员受伤是因为去旅游了，孟先生则表示，自己最近从始至终都没离开过武汉。#微博315# 
武汉
黑猫投诉的微博视频",财经
"#去年至少17个海外美妆品牌关闭或暂停营业# 【外资美妆品牌集体失意，一代网红为何成「弃子」】#海外美妆产品卖不动了#根据iiMedia Research(艾媒咨询)数据显示，2023年中国化妆品行业市场规模为5169.0亿元，同比增长6.4%，2025年将继续扩大，有望增至5791.0亿元。国内化妆品消费持续攀升背后，本土品牌和外资品牌却呈现出两种近乎截然相反的境地。
这两年越来越多的海外美妆品牌在国内“熄火”。据不完全统计，2023年至少有17个海外美妆品牌宣布关闭或暂停营业，其中既包括露华浓、倩诗丽等入华超20年的外资美妆，也不乏春雨、伊蒂之屋等网红品牌。
海外美妆产品卖不动，因为消费者如今的选择太多了。从上世纪末露华浓入华开始，中国消费者对美的追求持续攀升，但本土品牌几乎一片空白，当时外资品牌来华几乎是降维打击。如今局面已经逆转。国货的第一波崛起伴随传统电商红利，同期以御泥坊、百雀羚、自然堂、韩后、一叶子为代表的品牌销量迅速提升；2016直播电商元年之后，新渠道和媒介玩法的出现为新品牌和垂直品牌的崛起提供了土壤，以完美日记、花西子、薇诺娜、润百颜等为代表的一批品牌迅速破圈。（Kr品牌主理人）",财经
"【#贝玲妃被曝将退出中国市场# 】#中国市场适合什么类型的美妆品牌# “大概3月底撤，根本原因就是卖不动。”3月3日，丝芙兰北京三里屯店的柜台上仅陈列着部分热销的贝玲妃彩妆产品，连样品都不太齐全。店员向记者确认了店内贝玲妃品牌即将撤柜的消息。近日有市场消息称，全球最大奢侈品集团LVMH集团旗下彩妆品牌贝玲妃将从丝芙兰渠道全面撤退，且该品牌将于2024年6月底、7月初退出中国市场。记者就撤出中国市场的传闻向贝玲妃方面进行询问，品牌方并未正面回复在中国市场线下全体撤柜的准确时间，只称“贝玲妃正在调整在中国内地的业务规模和发展重点”。（每日经济新闻）小调查：你买过贝玲妃彩妆产品吗？ 
 
网页链接",财经
"【#贝玲妃被曝将退出中国市场# 店员：根本原因就是卖不动】#中国市场适合什么类型的美妆品牌# “大概3月底撤，根本原因就是卖不动。”3月3日，丝芙兰北京三里屯店的柜台上仅陈列着部分热销的贝玲妃彩妆产品，连样品都不太齐全。店员向记者确认了店内贝玲妃品牌即将撤柜的消息。
近日有市场消息称，全球最大奢侈品集团LVMH集团旗下彩妆品牌贝玲妃将从丝芙兰渠道全面撤退，且该品牌将于2024年6月底、7月初退出中国市场。
值得注意的是，2023年末，贝玲妃宣布其在天猫、京东、抖音的官方旗舰店即将关闭，在2024年1月28日后不再接受新订单。因此，丝芙兰也成为目前该品牌在中国市场的唯一销售渠道。
记者就撤出中国市场的传闻向贝玲妃方面进行询问，品牌方并未正面回复在中国市场线下全体撤柜的准确时间，只称“贝玲妃正在调整在中国内地的业务规模和发展重点”。
作为曾经全球第一的眉妆品牌，“每两秒钟就有一款眉部产品被售出”的贝玲妃为何在进入中国16年多后选择离场？过去几年，Too Faced、e.l.f、露华浓等多个海外美妆品牌也都先后败走中国市场，美妆“洋品牌”在华折戟的根本原因是什么？新国货的崛起对洋品牌造成了何种冲击？中国市场适合什么类型的美妆品牌呢？（每日经济新闻）",财经
"#委员谈拔尖创新人才早期培育问题#【“小院高墙”之外，拔尖创新人才培养还有哪些“选项”】#培育学生创新素养不是搞奥赛# 近年来，以“拔尖计划”“强基计划”等为代表，我国针对拔尖创新人才的培养持续发力，各高校纷纷进行探索，从小班教学到交叉学科、从产教融合到大师引领……然而改革至今，各校从探索效果上看却参差不齐。究其原因，很多高校并没有找到影响拔尖创新人才成长的关键性因素，以至于其培养体系出现了功利化、断层化、碎片化等一系列问题。
“小院高墙”之外，拔尖创新人才培养还有哪些“选项”",财经
"#我国人均粮食占有量达到493公斤#【农业农村部部长：粮食产量的数字是真实可靠，完全可信的】3月5日上午十四届全国人大二次会议开幕会结束后，在人民大会堂北大厅举行首场“部长通道”集中采访活动。农业农村部部长唐仁健在回应相关问题时表示，一个时期以来，我也注意到，我们连续20年丰收，连续9年稳定在1.3万亿斤以上，去年还遭了灾，还不轻，最后还丰收了，还再创历史新高。
所以，有些同志确实也从关心三农、关心粮食安全出发，有一些疑问。这些同志有的可能不干三农，有的也许干但离开这个行业可能多年。我想告诉大家，现在的农村跟以前的农村完全不一样了，所以，我想明确无误地、负责任地告诉大家，我们粮食产量的数字是真实可靠，完全可信的。
农业农村部部长：粮食产量的数字是真实可靠，完全可信的",财经
"【全国政协委员连玉明：建议农民养老金每人每月至少上调100元】#2024年城乡居民基础养老金月最低标准提高20元#  全国政协委员、北京国际城市发展研究院创始院长连玉明称，目前，我国60岁及以上农村老年人口达到或超过1.3亿人，占全国老年人口的46.4%，占全国农村人口的26.5%。但这些人每月领取的养老金大多只有100余元。另据中国社科院调查数据，城镇职工年均养老金为20587元，而新农保养老金年均水平为5287元。而中西部欠发达地区农村养老保障水平就更低，大约每月只能领到80元。
他建议，尽快启动全国范围内的农民养老金统一上调，在现有基础上，每人每月至少上调100元，强化农民养老金增长机制，确保农民养老金增长不低于年度农村居民人均可支配收入的增长幅度。
全国政协委员连玉明：建议农民养老金每人每月至少上调100元",财经
"【胡培松院士：切实提高农民养老待遇，让种粮有吸引力】#2024年城乡居民基础养老金月最低标准提高20元# 全国政协委员、中国工程院院士、中国水稻研究所所长胡培松拟提交一份《关于如何提高种粮农民积极性的提案》。胡培松建议：我国农村常住人口严重老龄化，绝大多数农村的集体收入和居民收入较少，农村养老资源不足、分布不均，农民基础养老金仅为城镇职工养老金的5.26%。为此，建议切实提高种粮农民养老待遇，真正到了60岁，尤其是70岁以后能老有所养、老有所依，才能过上体面、有尊严的生活，才能成为有吸引力的职业。此外，通过政策、项目等手段，吸引返乡农科大学生，扛起种粮大任。
胡培松院士：切实提高农民养老待遇，让种粮有吸引力",财经
"#贵人鸟提前锁定退市#【被调查的董事长，救不了贵人鸟】#贵人鸟创始人曾是泉州首富# 在近期泉州公布的当地慈善名单中，外界意外发现了林天福的身影——贵人鸟股份有限公司林天福被授予“泉州慈善大使”称号。在这之前，林天福已经淡出公众视线很久了。从白手起家到问鼎泉州首富，林天福花了28年，而他从泉州首富到债务缠身只用了5年。贵人鸟从诞生到走向巅峰，用了12年，而它从400亿元市值到被迫重整，只用了5年。五年间，荣华富贵随云散。这期间，林天福看尽了人情冷暖。
被调查的董事长 救不了贵人鸟",财经
"#贵人鸟提前锁定退市#【董事闪电辞职！股价连日低于1元、实控人被查……贵人鸟怎么了？】#贵人鸟创始人曾是泉州首富# 作为曾经的“A股运动品牌第一股”，上市后，贵人鸟曾以400多亿元的市值，将国民运动品牌李宁远远甩在身后。然而，随着市场竞争的加剧，因经营不善，ST贵人市值持续缩水。2020年9月，ST贵人市值缩水超过96%，仅剩不足15亿元。同年，公司被债权人申请破产重整，后在破产重组中起死回生。
董事闪电辞职！股价连日低于1元、实控人被查……贵人鸟怎么了",财经
【#2024年城乡居民基础养老金月最低标准提高20元#】政府工作报告说，城乡居民基础养老金月最低标准提高20元，继续提高退休人员基本养老金，完善养老保险全国统筹。在全国实施个人养老金制度，积极发展第三支柱养老保险。 #2024年居民医保人均财政补助标准提高30元#  ,财经
"#比特币逼近历史最高纪录#【小摩警告：比特币减半后或回落至4.2万美元 并对矿工盈利产生负面影响】#比特币涨超68000美元# 摩根大通在最近的一份报告中表示，由于奖励减少和生产成本上升，4月份备受期待的比特币减半事件将对比特币矿工的盈利能力产生负面影响，并警告称，比特币价格可能会下滑至4.2万美元。
小摩警告：比特币减半后或回落至4.2万美元 并对矿工盈利产生负面影响",财经
"#比特币涨超68000美元#【小调查：你觉得比特币会突破历史最高纪录吗？】#比特币逼近历史最高纪录# 3月5日，比特币触及68000美元，续刷2021年11月以来新高，距历史最高纪录仅1000美元。做个小调查，你觉得比特币会突破历史最高纪录吗？ 
 
网页链接
 ",财经
"【#比特币涨超68000美元#，距历史最高仅“一步之遥”！全网加密货币近24小时超14万人爆仓，啥情况？】#比特币逼近历史最高纪录# 比特币价格大幅波动导致部分参与交易的投机者爆仓，根据CoinGlass数据显示，最近24小时比特币市场有1.52亿美元爆仓，全网加密货币共有141730人被爆仓，爆仓总金额为4.37亿美元。今年以来，比特币进入了加速上涨阶段，交易热潮持续升温。在短短一个月内，比特币涨幅超50%。若以人民币汇率计算，比特币一度接近50万元一枚。
比特币涨破6.8万美元，距历史最高仅“一步之遥”！全网加密货币近24小时超14万人爆仓，啥情况？",财经
"#建议促进大学校园开放#【大学校园开放与否，不该成为一道选择题】它唯一考验的是校方的管理水平。通过采取封闭实验室等重点区域，图书馆、体育馆等室内场所限量预约，多次违规的游客纳入黑名单等方式，既能保证良好的教学研究秩序，又能满足广大民众一睹校园风光的期盼。高校不应该是封闭的象牙塔，敞开大门应该是常态与共识。
大学校园开放与否，不该成为一道选择题",财经
