content,type
#苏炳添室外赛季首冠#今日凌晨，在美国迈阿密大学举行的飓风田径邀请赛中，多位中国短跑集训队员亮相。男子4x100米接力，由陈佳鹏、谢震业、苏炳添、邓智舰组成的中国队38秒99夺冠！单项方面，男子谢震业10秒06第二、陈佳鹏10秒11创个人最好成绩，严海滨、吴智强、邓智舰分列5-7名；女子梁小静11秒42排名总成绩第二，李玉婷、袁琦琦分获3、6名。#苏炳添复出接力首冠#,体育
"#全红婵铁打的剪刀手##全红婵出战柏林站决赛#世界泳联官方分享@全红婵 粉丝见面会互动瞬间~北京时间3月25日凌晨，全红婵将出战女子10米跳台决赛，期待她的表现！
全红婵
 
中新体育的微博视频
 ",体育
"#中国男冰U18升组成功##2024年U18冰球世锦赛# 乙级B组 中国 8-2 西班牙，五连胜夺冠并成功升组！恭喜中国小将们夺冠！
IIHF国际冰球联合会的微博视频
 ",体育
哈登在直播中他透露今年夏天还要来中国，另外他想退役后来中国打CBA，因为他喜欢中国的球迷！ #哈登想来中国打球#  ,体育
#丁俊晖打破10年不胜罗伯逊魔咒# 丁俊晖以6比5惊险击败了有“墨尔本机器”之称的澳大利亚名将尼尔·罗伯逊晋级决赛。这场比赛的胜利对于丁俊晖来说意义重大，一方面是打破了面对罗伯逊10年不胜的魔咒，另外也展现出了他上佳的心理素质，更让他看到了时隔7年再夺世界公开赛冠军的希望。#丁俊晖冲击世界公开赛冠军#,体育
#李月汝入选土超最佳阵容#场均得分18.5分10.9个篮板（5.7个前场板），效率值25.1@李月汝不困 入选本赛季土超联赛最佳阵容。 ,体育
#F1澳大利亚大奖赛塞恩斯冠军#2024F1澳大利亚大奖赛塞恩斯取得冠军，勒克莱尔亚军！法拉利车队一二带回！周冠宇第15完赛。 #维斯塔潘9连胜终结# #法拉利澳洲站包揽冠亚军# ,体育
"#国足或将调整阵容强攻#@北青体育 ：按照计划，中国队将于24日晚在天津奥体中心副场进行第二次室外合练，教练组将按中、新二番战赛前48小时的节奏布置当晚训练课的具体内容。为了避免3分旁落，教练组有可能会通过调整阵容来加强进攻火力，同时加固防线。
国足
 ",体育
#太阳25分大胜马刺#NBA常规赛，三巨头爆砍70分，太阳131比106大胜马刺#布克32分##太阳vs马刺# ,体育
#维斯塔潘退赛##维斯塔潘9连胜终结##2024F1澳大利亚大奖赛#维斯塔潘退赛！九连胜终结。 ,体育
"#何杰说奥运会是我向往的舞台##何杰期待巴黎奥运如愿以偿# @宁夏何杰 赛后发博：“相比于2:07:30的惊喜突破，这次2:06:57的更像是水到渠成，很开心能一起见证中国马拉松的206时代，这是我们团队的成绩单，也是所有中国马拉松人的成绩单。
巴黎奥运会是我向往的舞台，期待如愿以偿。” 
何杰
 #何杰回应打破国家纪录#",体育
"#全明星或改为美国队vs世界队#NBA总裁亚当-萧华近日在节目中表示，会考虑美国队vs世界队的方案：“我们该打出真正有竞争性的比赛。”#NBA全明星或改制# 
水花耶的微博视频
 ",体育
"#何杰希望巴黎奥运再进一步#@宁夏何杰 赛后：“今年中国马拉松一定要进入206！希望奥运会继续突破，把名次再往前进一点！”#何杰打破全国马拉松纪录##中国马拉松进入206时代# 
咪咕体育的微博视频
 ",体育
#凯尔特人九连胜#NBA常规赛波士顿凯尔特人 124-113芝加哥公牛。取得9连胜。凯尔特人方面，塔图姆26分6助攻，霍福德23分8篮板，豪瑟23分5篮板，德里克-怀特17分6助攻，普理查德15分8助攻。公牛方面，德罗赞28分6篮板9助攻，武切维奇14分5助攻，科比-怀特11分5篮板10助攻。#凯尔特人战胜公牛# ,体育
#朝鲜vs日本的世预赛取消# FIFA官方公告：由于朝鲜足协未确认替代主场，且日程安排不足以推迟这场比赛，因此，比赛委员会决定，该预选赛比赛将不举行，也不会重新安排。 ,体育
#火箭八连胜#NBA常规赛，火箭147-119战胜爵士，豪取8连胜🚀#杰伦格林41分##火箭战绩逼近勇士# ,体育
#马里宁创世界纪录夺冠##马里宁创造花滑世界纪录##花样滑冰世锦赛#男子单人滑，马里宁6个四周跳完美落冰，以自由滑227.79创造世界纪录的成绩断层夺冠！ ,体育
"#火箭爵士冲突# 休斯顿火箭和爵士队比赛，第二节刚开始邓恩与小史密斯挥拳相向，裁判回看后双双驱逐！#小史密斯邓恩挥拳冲突##爵士vs火箭#  
咪咕篮球的微博视频
 ",体育
"2024年“村超”决赛阶段比赛火热进行中，从预选赛62支队伍中突围的20强队伍在决赛阶段分成A、B两组，先后进行循环赛和淘汰赛，直至决出总冠军，精彩不容错过！今天13:00，#贵州村超联赛决赛# 比赛锁定直播间！
新浪体育的微博直播
 
2024年贵州村超决赛，20强晋级战火热进行中
 ",体育
"#何杰打破全国马拉松纪录#2024无锡马拉松，何杰2小时6分57刷新pb，打破全国男子马拉松纪录，获得第四！#中国马拉松进入206时代# 塔杜·阿贝特·蒂姆刷新男子赛会纪录夺冠。#蒂姆打破锡马赛会纪录夺冠# 
咪咕体育的微博视频
 ",体育
#文森特或赛季报销#湖人记者Jovan Buha透露，文森特有75%的可能性不会回归，大概率赛季报销。 ,体育
#海港主帅参加苏州河半马#苏州河半程马拉松今日七点鸣枪开跑，上海海港队主教练穆斯卡特和翻译参赛。#苏州河半程马拉松# via： @Perry叔 ,体育
#别利察退役#勇士冠军功勋、35岁的别利察宣布结束自己篮球生涯。@金州勇士 官方送祝福：“退役路上，愿风顺你航🛳️” #勇士祝福别利察# ,体育
#U23沙特1比0国足U23#热身赛中国U23客场对阵沙特U23，本场比赛封闭进行没有转播。据沙特足协官网消息，国奥0-1不敌沙特，两队将在北京时间27日再次交手。 ,体育
"#英格兰0比1巴西#英格兰主场0比1负于巴西，17岁恩德里克打入唯一进球。沃克伤退，戈登&梅努完成英格兰队首秀。#恩德里克国家队首球# 
直播吧的微博视频
 ",体育
"#法国0比2德国##维尔茨开场7秒轰世界波#创造德国队队史最快进球纪录。克罗斯回归首秀送助攻，德国结束友谊赛2连败 #维尔茨创德国队史最快进球纪录#直播吧的微博视频
 ",体育
"#无锡马拉松鸣枪起跑#3月24日7:00，2024无锡马拉松开跑！本年度#无锡马拉松#四赛合一，同时还是全国马拉松锦标赛（第一站）、大运河马拉松系列赛（无锡站）以及巴黎奥运会马拉松选拔赛。
咪咕体育的微博视频
 ",体育
#丁俊晖晋级世界公开赛决赛##丁俊晖6比5罗伯逊##2024斯诺克世界公开赛#半决赛，丁俊晖6-5力克罗伯逊晋级决赛！丁俊晖将和特鲁姆普争夺冠军，决赛为19局10胜！,体育
#汪嵩连续23个赛季破门# 中甲第3轮，石家庄功夫客场2比1取胜江西庐山收获赛季首胜，下半场替补出场的汪嵩在比赛第47分钟为客队打进第二球，年逾40的他再刷纪录——连续第23个赛季完成破门 ,体育
#王大雷说国足像球迷的孩子# 国足在天津进行了对阵新加坡第二场比赛前的训练。国足门将王大雷代表全队接受了采访，他表示球迷就像球员的家长，国足就像孩子一样，无论孩子犯了什么错，家长是打是骂，总归还是和自己的孩子最亲。#王大雷说不管是否上场都做好百分百准备# ,体育
"#冠军赛韩梅1000米金牌##2024全国速滑冠军赛#，内蒙古队选手韩梅@韩你听到梅 以1分17秒40的成绩摘得女子1000米金牌。新疆队选手邓智瀚以1分10秒21的成绩获得男子1000米冠军 
央视网体育的微博视频
 ",体育
"#吉林男篮战胜四川男篮# 九台农商银行105-86击败四川金强，皮特森22分6篮板6助攻，拉科塞维奇17分9篮板，姜宇星14分3助攻，姜伟泽13分3篮板5助攻；四川队方面，赵芮23分4篮板3助攻，奥贝克帕13分11篮板 
CBA联赛的微博视频
 ",体育
"#青岛男篮战胜山西男篮# @青岛国信海天篮球俱乐部 118-113力克山西，段昂君手感火热，三分球9中7砍下29分，赵嘉义也命中7记三分轰下34分，青岛时隔3年重返季后赛 #青岛男篮锁定季后赛席位# 
CBA联赛的微博视频
 ",体育
#周冠宇澳洲正赛从维修区发车# @车手周冠宇 F1澳大利亚大奖赛周日正赛将从维修区发车，Stake KICK索伯车队没有他们在排位赛中使用的备用前翼 #周冠宇征战2024墨尔本站# ,体育
"#王大雷说不管是否上场都做好百分百准备# 谈到自己在国家队的位置问题，王大雷用巴西国家队的埃德松和阿里松举例，“他们在英超都是顶级门将，他们有时候这个踢，有时候另外一个踢。不管踢与不踢，作为我来说都是做好百分之百的准备。” 
足球报官方微博的微博视频
 ",体育
"#2024斯诺克世界公开赛#半决赛，罗伯逊在第四局中打出单杆118分破百，目前3-1领先丁俊晖进入局间休息 #丁俊晖vs罗伯逊# 
世界斯诺克巡回赛的微博视频
 ",体育
"风采不减当年！#皇马传奇队vs波尔图传奇队#的慈善赛，51岁齐达内潇洒停球+花式过人！
直播吧的微博视频
 ",体育
"#邱党说很开心参加仁川赛# @邱党DangQiu 发博去往韩国参加仁川冠军赛并表示很开心，又能与各位乒乓球选手见面了
🛫🇰🇷🏓 
邱党DangQiu的微博视频
 ",体育
#张琳芃说亚洲杯后不打针无法比赛# 张琳芃接受央视《足球之夜》采访，表示自己的身体条件已经远不如以往：一是想承担这份责任，二是感觉很尽力吧，亚洲杯之后，不打针的情况下，我真的无法完成比赛。#张琳芃亲承不退队##张琳芃就赛后言论向球队致歉# ,体育
"【#2024全国速滑冠军赛# 第二日比赛】
女子团体追逐比赛中，由韩梅、戴文洁、王梦缘组成的内蒙古队以3分08秒46的成绩摘得金牌，由陈傲禹、周佳容、姜佳敏组成的河北队以3分09秒33的成绩收获银牌，由张晓萍、邓天馨、王彩红组成的新疆队以3分12秒84的成绩收获铜牌。
男子团体追逐比赛中，由哈那哈提·木哈买提、阿勒玛斯·卡汉拜、马晓春组成的新疆队以3分52秒48的成绩摘得金牌，由沈晗扬、孙传懿、王炳旺组成的吉林队以3分54秒45的成绩收获银牌，由叶尔加那提·拜山、王帅涵、刘梓涵组成的辽宁队以3分54秒63的成绩收获铜牌。",体育
"#2024斯诺克世界公开赛#半决赛，特鲁姆普以6-2的比分战胜佩奇晋级决赛，他将在决赛中对阵丁俊晖与罗伯逊之间的比赛胜者 #丁俊晖vs罗伯逊# 
世界斯诺克巡回赛的微博视频
 ",体育
"#张琳芃就赛后言论向球队致歉##张琳芃亲承不退队#张琳芃接受央视《足球之夜》采访，回应了自己此前考虑退出国家队的言论：“只要国家仍然需要，我一定全力以赴，坚持到底！”
张琳芃也向全队袒露了内心想法，他说，自己先前在比赛后所说的话的确出于最真实的想法，现在仍然认为自己如果无法带领球队一起去赢得胜利，不能为球队做出贡献，就应该退出国家队，但自己的表达方式欠缺全面的考虑，给球队和队友造成了不必要的压力。为此，他也向全队表达了歉意。#张琳芃将参加中新二番战#",体育
#国足没计划为张琳芃办百场纪念活动# 此前有传闻称，国足会利用中、新比赛进行之机为张琳芃举办“国家队百场纪念”活动，不过据@北青体育 了解，球队目前并无此活动计划，而是要把所有的精力都放在26日比赛的备战当中 #张琳芃将参加中新二番战# ,体育
#韩旭为备战奥运会放弃WNBA# @韩旭u_ 更新微博：今年我24岁，也是我在国家队的第6个年头，虽然年纪不算大但也是国家队的“老”人了。 此次征战巴黎奥运会也是我的第二次奥运之旅，东京是我的意难平，所以我决定放弃今年去WNBA锻炼的机会，带着更强的信念与决心备战巴黎，为国效力 ,体育
"#伊万科维奇与球迷见面互动# 国足主帅伊万被问到2010年来执教山东泰山时，和现在比有什么不同感受，看看他是如何回答的 #国足球迷见面会# 
新浪体育的微博视频
 ",体育
#王楚钦新加坡男单冠军之路# 含金量十足！@WTT世界乒联 晒出@王楚钦___ 在#WTT新加坡大满贯2024#的男单冠军之路，王楚钦连克强敌，登顶狮城 ,体育
#张玉宁脚部软组织损伤# @北青体育 消息，在21日比赛中因伤下场的张玉宁并没有伤及骨头及韧带，不过仍造成脚部软组织损伤，他有可能会缺席23日晚的训练。 ,体育
"#刘诗雯大年初三回队伍训练# 广东省乒乓球项目管理中心主任李肇民大赞@刘诗雯Sunny 目标明确并且高度自律，“今年春节期间，刘诗雯大年初三就回到队伍训练，有时候上午练完，下午接着练，在队里起到的榜样作用十分明显。”
李肇民透露，广东队已为刘诗雯配备完善的后勤保障，尤其是训练和比赛之后的恢复和治疗。刘诗雯现在的身份不仅是运动员，还是国际乒联运动员委员会主席，她经常要出席相关会议和活动，但只要没有国际乒联的工作任务，刘诗雯每天都会出现在训练场。via：@网易体育频道",体育
#吉鲁将加盟洛杉矶FC# 法国媒体《队报》消息，37岁的吉鲁预计将在今夏与米兰合同到期后，加盟美职联球队洛杉矶FC，他将与曾经的国家队队友洛里重聚 ,体育
#张琳芃暂时打消退出想法# @北青体育 消息，在与国足进行沟通之后，张琳芃已暂时打消了退出的想法，将帮助球队打好接下来的中、新比赛。#张琳芃将参加中新二番战# ,体育
#姆巴佩欧洲杯时确定未来# 姆巴佩出席法国队赛前发布会，其中他被问到了关于未来的话题，姆巴佩仍表示他没有什么可说的：“欧洲杯前是否会确定未来？欧洲杯来时我会专注在法国队，我想那时候应该已经确定了。” ,体育
#国足FIFA积分再下降# 世预赛国足2-2战平新加坡，在国际足联排名上再次丢分。此前，由于亚洲杯小组未出线，中国队技术积分从1299.49分下滑至1273.78分；这次，中国队再丢掉5.64分，技术积分已经下跌至1268.14分，而新加坡队则相应地获得了5.64分。 ,体育
"#伊万科维奇很开心成为国足主帅# 国足在天津举行球迷见面会，国足主帅伊万科维奇出席并和球迷互动。伊万说道：“天津是足球城市，给了国家队非常大的支持，我们也希望在球迷的支持下取得非常好的成绩。我很开心能有这个机会成为中国国家队的主教练。”#国足球迷见面会##我和国脚有个约# 
中国足球报道的微博视频",体育
#俄罗斯VS巴拉圭比赛取消# 俄罗斯足协官方消息，3月26号主场与巴拉圭的比赛取消。俄罗斯足协声明指出，双方同意比赛可以另选时间举行。当地时间22日，俄罗斯莫斯科“克罗库斯城”音乐厅发生恐怖袭击，已造成70人死亡。#莫斯科恐袭# ,体育
#王楚钦退赛李元璋递补# WTT冠军赛仁川站于3月27日-3月31日进行，中国选手王楚钦@王楚钦___ 宣布退出本站比赛。今日亚乒联官网信息显示，王楚钦退赛空缺将由加拿大选手李元璋递补。 ,体育
#维斯塔潘取得F1澳大利亚站杆位#  2024赛季F1大奖赛澳大利亚站排位赛，维斯塔潘开季三连杆，塞恩斯落后0.270秒排名第二，佩雷兹落后0.359秒排名第三。周冠宇垫底止步Q1。#2024F1澳大利亚大奖赛# ,体育
"#大马丁三星发型# 阿根廷门将大马丁做了一个三星图案新发型。阿根廷拿过三届世界杯冠军，大马丁作为冠军成员，头顶三星发型很亮眼。#阿根廷3比0萨尔瓦多# 
网易体育频道的微博视频
 ",体育
"#伊万科维奇与球迷见面互动# 国足球迷见面会，一对身穿7号和9号球衣的父子祝福国足能晋级世界杯，伊万科维奇现场给出了回应：“就像你们爷俩这号码一样，寓意我们这锋线没问题了。”#国足球迷见面会##我和国脚有个约#国足
 
斯文已逝的微博视频
 ",体育
"#湖人战胜76人# NBA常规赛，湖人101-94战胜76人。詹姆斯出战38分钟，得到20分8篮板6助攻1盖帽，失误8次，正负值+5。这场比赛，湖人全队共出现21次失误，76人仅8次。#浓眉23分19篮板##詹姆斯20分#NBA
 
NBA的微博视频
 ",体育
"#勇士不敌步行者# NBA常规赛，勇士主场111-123不敌步行者。本场比赛，库里拿到25分10板5助。步行者后卫哈利伯顿攻防两端表现出色，拿到全场最高26分外加2篮板11助攻4抢断3盖帽，正负值+25全场最高。#库里25分# #哈利伯顿26分# 
咪咕篮球的微博视频
 ",体育
#库克现身北京观看中国女橄训练# 3月23日上午，苹果CEO库克 @TimCook 现身北京国家奥林匹克体育中心，观看中国女子橄榄球队训练。前不久世界七人制橄榄球系列赛挑战赛蒙得维的亚站，中国女橄以全胜战绩夺冠。#库克现身北京#  ,体育
"#贵州村超联赛决赛# 贵州村超开启2024年新赛季决赛阶段，从2024贵州村超预选赛阶段决胜出20支球队进入决赛阶段。这20支村队将争夺2024年贵州村超总冠军。今日香港警察足球会将来到村超球场进行友谊赛。新浪体育直播村超比赛，一起来围观！#贵州村超#    
新浪体育的微博直播
 
贵州村超决赛阶段比赛直播
 ",体育
"#詹姆斯滑翔飞扣# 詹姆斯接球滑翔飞扣，39岁依然起飞！上半场，詹姆斯拿到7分4篮板4助攻1盖帽，出现4次失误，正负值-2。#76人vs湖人#咪咕篮球的微博视频
 ",体育
"#新加坡2比2国足# 据《体育产业评论》记者张宾发自新加坡的报道，足球在新加坡国内属于被放弃的项目。记者与一名华人司机聊到了中国队与新加坡的比赛。他告诉记者：“足球是我们早就放弃的一个项目，不要被中国队打个8比0、7比0就好了。”
咪咕体育的微博视频
 ",体育
"#张本兄妹乒乓五子棋挑战# @WTT世界乒联 放出乒乓五子棋挑战，本期嘉宾是张本智和vs张本美和，谁获得了最终胜利呢？这样玩乒乓球，你能赢张本兄妹吗？
WTT世界乒联的微博视频
 ",体育
"#媒体称张琳芃退出国家队仅是个人想法# 据《广州日报》报道，张琳芃退出国家队的言论只是个人想法，国家队行政管理层面是无法实现的。记者裴力则表示，张琳芃还会跟随全队完成在主场再战新加坡的比赛，不过国足6月份再次集中时应该不会再出现张琳芃的身影。
央视体育的微博视频
 ",体育
"#林高远发高烧仍坚持完赛# 上周的#WTT新加坡大满贯2024# ，@Eric-林高远 搭档马龙@captain龙 夺得男双冠军。据广州媒体透露，林高远是在发烧38.9摄氏度的情况下还坚持比赛。夺冠后采访，林高远只是轻描淡写的说：“这次身体出现了一些问题，能坚持下来，是一个很大的收获。”
林高远
 ",体育
"#坂本花织花滑世锦赛三连冠# 2024花样滑冰世锦赛女单自由滑结束，坂本花织展现出统治力，以超过10分优势从短节目第四逆转夺冠，2022、2023、2024连续三年夺冠。恭喜！
坂本花织烤肉店的微博视频
 ",体育
"#阿根廷3比0萨尔瓦多# 国家队友谊赛，阿根廷3比0战胜萨尔瓦多。罗梅罗头球破门，恩佐补射扩大比分，洛塞尔索建功，迪马利亚、劳塔罗分别贡献助攻。#恩佐补射破门# 
直播吧的微博视频
 ",体育
"#凯尔特人八连胜# NBA常规赛，凯尔特人129-102大胜活塞。杰伦-布朗33分4篮板4断，本场过后，绿军近20场比赛的战绩为恐怖的18胜2负。目前绿军豪取8连胜，他们以56胜14负的战绩高居联盟第一。#杰伦布朗33分#NBA
 
NBA的微博视频
 ",体育
"#里夫斯穿中国字样卫衣# NBA常规赛，湖人主场迎战76人。里夫斯今日上班穿搭尤为吸引人注意，他穿的卫衣上写了“中国”二字，很是抢眼。#76人vs湖人# 
湖人
 ",体育
"#恩佐补射破门# 国家队友谊赛，#阿根廷vs萨尔瓦多# ，比赛第42分钟，恩佐补射破门，阿根廷2-0萨尔瓦多！！半场结束，目前阿根廷暂时两球领先。
恩佐费尔南德斯
 
matemia的微博视频
 ",体育
#罗梅罗头球破门# 国际友谊赛，#阿根廷vs萨尔瓦多# 。比赛上半场，迪马利亚角球助攻，罗梅罗大力头球破门，阿根廷1-0领先！这是阿根廷队在2024年的首球。 ,体育
"#詹姆斯提前4小时到场热身# 今日上午10点30分，NBA常规赛，湖人主场迎战76人。湖人官方晒出詹姆斯训练找，老詹提前4小时到场训练。目前湖人37胜32负排名西部第9。#76人vs湖人#NBA
 ",体育
"#威少预计下周复出# 据名记Woj报道，快船球星威少预计将在下周复出，最快在周二主场对阵步行者一战复出。目前威少已经连续缺席10场，期间球队5胜5负。本赛季威少为快船出战58场，场均得到11.1分5.1篮板4.4助攻，战绩为38胜20负。 
NBA
 
NBA的微博视频
 ",体育
"#U19国青遭印尼绝平#  这个国家队比赛日，国足2-2战平世界排名第156名的新加坡，随后U19国青1-1战平成年队世界排名第142名的印尼U19。曾经面对东南亚球队可以予取予求的男足国家队，如今面对东南亚球队居然没有了任何优势。#U19印尼1比1国青# 
猫狗体育Pro的微博视频
 ",体育
#U19印尼1比1国足U19# 热身赛国青1比1战平印尼U19，上半场彭啸头球建功，全场比赛最后时刻贺一然送点，印尼点球扳平；双方25号再战 #U19印尼1比1国青# ,体育
"#赖益烨绝杀##村BA揭幕战# @赖益烨_ 一条龙上篮压哨绝杀，萧敬腾超级草根队68-66险胜村BA全民星队 #超级草根vs村BA全民星# 
咪咕篮球的微博视频
 ",体育
"#新疆男篮战胜上海男篮# 新疆男篮119-106战胜上海，本赛季三杀对手。#阿不都沙拉木26分# 11篮板9助攻，#齐麟29分# ，于德豪12分；上海方面王哲林18分9篮板，李弘权12分，郭昊文16分 
CBA联赛的微博视频
 ",体育
"#倪夏莲说夺冠是意外之喜# @乒乓倪夏莲 分享夺冠vlog并配文：获得冠军是意外之喜，也是长期坚持和努力的结果🏆 
乒乓倪夏莲的微博视频
 ",体育
"#广东男篮战胜江苏男篮#沃特斯关键三分，@周琦_26 16+17大号两双，广东男篮94-87力克江苏男篮迎7连胜！#周琦16分17篮板##广东男篮43次罚球# 
CBA联赛的微博视频
 ",体育
"#王岚嵚22分##高诗岩26分#  布莱克尼41+8+5，王岚嵚22分，高诗岩26+8+10，同曦力克山东 #同曦男篮战胜山东男篮# 
CBA联赛的微博视频
 ",体育
#丁俊晖晋级世界公开赛4强##丁俊晖5比0瓦菲##2024斯诺克世界公开赛#1/4决赛中，@丁俊晖 凭借2杆70+和2杆破百，大比分5-0横扫伊朗选手侯赛因-瓦菲，晋级四强！ ,体育
#柏林站全红婵晋级决赛# 2024跳水世界杯柏林站，女子10米台跳水预赛，@全红婵 五跳总分423.2分排名第一晋级决赛！ ,体育
"#村BA炫酷开场##村BA热情依旧# 2024年“村BA”在贵州省台盘村激情开赛，黑科技加持的炫酷开场，太有感觉了 #村BA揭幕战# 
咪咕篮球的微博视频
 ",体育
"#张雨霏许下植树愿望# @o张雨霏o 分享种树视频并配文：悄悄许下一个愿望😏 
o张雨霏o的微博视频
 ",体育
"#村BA现场观众敲盆加油# 2024年“村BA”球王争霸赛于今日在贵州省台盘村正式打响！由观众组成的啦啦队身着苗族传统服饰，敲着铁盆为场上球员呐喊助威 #村BA揭幕战# 
CGTN体育报道的微博视频
 ",体育
#扬科维奇下课后首发声# 前国足主帅扬科维奇接受媒体采访时，谈到了在中国的执教经历：“我在中国待了整整六年，签了三份合同（曾执教U20国青队、U23国家队、国家队），在一种陌生的环境下工作，这样的日子已经过去了。加上在比利时生活的四年，这也解释了为什么我喜欢现在的环境。” ,体育
#60岁倪夏莲又夺冠了##WTT支线赛贝鲁特站2024#女单决赛，60岁的华裔老将倪夏莲以3:0战胜韩国选手徐孝元夺冠。赛后，她在个人社交媒体晒出手捧奖杯的照片，并配文：“不能让年龄成为我夺冠的阻碍。” ,体育
"#萨金特底盘将供阿尔本使用# 威廉姆斯车队官方宣布，阿尔本将使用萨金特的赛车底盘参加本周末剩余的比赛：“亚历山大·阿尔本在澳大利亚大奖赛一练遭遇事故后，威廉姆斯车队确认，由于严重的受损情况的存在，这套底盘无法参加剩余的比赛，它将会被运回到车队位于格罗夫的总部进行维修。”
“基于第三套底盘无法在本周末使用的事实，车队决定由亚历山大·阿尔本使用洛甘·萨金特在一练和二练中使用的底盘参加本周末剩余的比赛。” via：@F1世界锦标赛",体育
"#2024年汤尤杯抽签分组# 汤尤杯抽签分组出炉：
【汤姆斯杯】
A组：中国、韩国、加拿大、澳大利亚
B组：日本、中国台北、德国、捷克
C组：印尼、印度、泰国、英格兰
D组：丹麦、马来西亚、 中国香港、 阿尔及利亚
【尤伯杯】
A组：中国、印度、加拿大、新加坡
B组：泰国、中国台北、马来西亚、澳大利亚
C组：日本、印尼、中国香港、乌干达
D组：韩国、丹麦、 美国、 墨西哥",体育
#国足抵京转赴天津驻地酒店# @北青体育 消息，经过近6小时的飞行，中国男足由于22日下午3点55分飞抵北京，随后全队乘大巴前往36强赛第4轮主场与新加坡队比赛地天津。由于球队最快也要到晚7点左右才能抵达驻地，因此不会于当晚进行室外合练。 ,体育
"#新加坡主帅不满意平局# 新加坡主帅小仓勉：“在最后5-10分钟，我们本来可以赢的。有人对我说了恭喜，为什么？我对结果不满意，我也告诉了球员们。
请不要说恭喜，如果最后一刻我们进球了，那么才是恭喜。当然了，中国队是一支优秀的球队。但我们还有机会。” #新加坡2比2国足# ",体育
"#奥运会预选赛# U23亚洲杯将于2024年4月15日至5月3日在卡塔尔进行，赛事前三名将获得参加2024年巴黎奥运会足球项目比赛的资格，而第四名的球队将参加与非洲足联球队的附加赛，中国队与日本、韩国、阿联酋分在B组。#巴黎奥运会男足分组#A组：法国、美国、新西兰、U23亚洲杯第四名vs几内亚胜者
B组：阿根廷、摩洛哥、U23亚洲杯第三名、乌克兰
C组：U23亚洲杯第二名、西班牙、埃及、多米尼加
D组：U23亚洲杯第一名、巴拉圭、马里、以色列",体育
#WTT重庆冠军赛2024#  @WTT世界乒联 ：WTT冠军赛将于未来五年落地重庆，WTT重庆冠军赛2024将于5月27日至6月2日在重庆巴南区华熙国际文体中心举办。这是首次在中国西南地区举办WTT系列赛。届时，世界顶尖的男、女球员各32名将汇聚于此，共同争夺1000点世界排名积分。 ,体育
#朝鲜vs日本世预赛延期# 亚足联官方确认，原定于3月26日朝鲜vs日本的世预赛，因不可抗力无法如期举行。 ,体育
"#NBA将解散点燃队# NBA官方宣布：发展联盟下属球队点燃队将在本赛季结束之后停止运营
自2020年以来，点燃队三年为联盟输送了10位选秀球员，其中包括杰伦·格林、库明加、亨德森、哈迪等，CBA球员曾凡博曾为点燃队出战13场比赛，场均5.8分2.8篮板，投篮命中率40% 
咪咕体育的微博视频
 ",体育
"#朝鲜vs日本改为中立场地举行#亚足联今日宣布，原定于3月26号朝鲜主场迎战日本的世预赛将改为中立地举行。
据共同社此前报道，朝鲜方面担心日本正流行的“烈性溶血性链球菌传染病”的输入， 才决定放弃平壤的承办资格。#日本1比0朝鲜#  ",体育
"#扬科维奇下课后首发声#近日，回到贝尔格莱德的扬科维奇接受了Maxsport的采访，这是这位前国足主帅在下课后的首度发声。在采访中，扬科维奇表示他很满意在中国的经历，也很骄傲，“我为中国足球培养了一代人，未来10-15年，他们会成为中国国家队的中坚力量！”
记者：你对过去在中国的这段时间还满意吗？
扬科维奇：我很满意，我们也可能有更好的条件。我主要指的是受到全球流行新冠疫情的影响，在我所处的环境中尤其得到体现。这让工作非常困难，很多东西都是封闭状态，缺少竞赛，那种孤立的环境让人很陌生……很难，是非常难。
记者：在中国的工作成果是否还能得到体现？
扬科维奇：当时，摆在我们面前的是一项需要大量工作和不断牺牲的过程，在这种情况下，我们培养出一代新球员（指亚运队选手）。在我个人看来，他们应该是未来10-15年中国国家队的中坚力量，这就是我为自己所做的一切而感到骄傲的原因 #新加坡2比2国足# #国足4场不胜#",体育
"#张国伟4年后国内赛首秀# @张国伟_国家伟大 在社媒发布比赛预告：3月24日09:30是我退役以后时隔四年再次在国内的比赛，现在我以新人的身份出现，请大家多多关照。
此前张国伟宣布，将会代表天津队参加全国比赛 
张国伟_国家伟大的微博视频
 ",体育
#乒乓球单打世界杯门票秒没# 国际单打世界杯将于2024年4月15-21日在中国澳门举行。门票开售后的2.24秒，半决赛和决赛的门票就没了。#乒乓球单打世界杯# ,体育
"#周鹏鼓励张琳芃# 国足世预赛客场2-2被新加坡逼平，赛后队长张琳芃直言：连新加坡都赢不了，这是一种耻辱；自己也是时候结束国家队生涯了
CBA深圳男篮球员@周鹏-Tiger11 在社媒送上鼓励：滋味不好受，加油向前看#张琳芃说没战胜新加坡是耻辱##张琳芃或退出国足#咪咕体育的微博视频
 ",体育
"国足名宿左树声接受采访时表示，他们踢球的目标就是进世界杯。
谈及世界杯，左树声说道：梦想，世界杯就是梦想，我那时踢就是最大的梦想，我们踢球的目的就是要进世界杯，为国家争取这荣誉，要给球迷带来欢乐。就是这个，很简单啊，尽自己最大的努力，全力以赴，必须拿下 #老国脚说踢球的目的就是要进世界杯# #老国脚说踢球要给球迷带来欢乐# #新加坡2比2国足# 
孙雷没有红的微博视频",体育
