content,type
"#李准基IU后台合照##IU李准基又背靠背合照了# 11日，@李准基 晒出与IU在演唱会后台的合照，二人延续一贯的合影传统，背靠背笑得超甜。李准基写道：“有一个鼓舞人心的同事~感谢！愿你传递幸福并平安归来~”又见wuli四树CP，吃下这颗售后糖！
 ",娱乐
"报！#演唱会跟霉霉对视的方法有了#——只要你唱得够难听，就会得到霉的注视：
哈哈哈哈哈哈哈哈天知道阿乐品这个表情品了多少遍！
 ",娱乐
"#小罗伯特唐尼被批无视关继威##小罗伯特唐尼关继威后台握手拥抱# 11日，有网友质疑小罗伯特·唐尼奥斯卡上台领取奥斯卡最佳男配奖杯时，越过了颁奖人之一的关继威，与其他人碰拳互动，引发“种族歧视”争议。但在媒体拍摄的后台照中，两人亦有握手及拥抱。#阿乐今日问#：对此你想说？ 
 
网页链接",娱乐
"#向往的生活小羊小不点去世##小不点去找妈妈了# 11日，《向往的生活》@小H就是那么红 透露节目中的小羊“小不点”去世：“小不点在3月3日下午2点多走了，去找妈妈了。”还记得小不点刚出生时的模样，@何炅 笑着说和它同一天生日，@黄磊微博 为纪念“老点”给它起了“小不点”……#阿乐时光机# 
新浪娱乐的微博视频",娱乐
"【10-18时要闻回顾】#李灿荣女友ins#疑似关注其弟弟账号
网页链接#孙千陈靖可一起与好友聚餐#网页链接
 
友情不减！#IU李准基又背靠背合照了#网页链接#陈乔恩再发文回应#争议
网页链接
 
白鹿深V红裙配公主切好辣
网页链接
 ",娱乐
"#被刘浩存猜词表演可爱到##惠英红给没收到花的新浪员工飞吻# 电影《灿烂的她》来新浪啦！@惠英紅kara @刘浩存 现场玩起猜词，浩存模仿“黄花鱼”游泳怎么也像在wave，长手长腿随便做动作都好看，各种拟声词上线，可爱又生动！
扫楼期间红姐看到有员工没收到花，立刻狂飞吻，有被宠到！#惠英红刘浩存好甜#",娱乐
#高君雨妈妈发声##妈妈称高君雨的账号由签约公司运营# 近日，“点读机女孩”@高君雨 的社交平台发布多条病情相关视频，但其中一些细节引发了网友质疑。刚刚，高君雨妈妈用其微博账号回应：“君雨全网的账号一直由签约公司在运营，我们确实无暇管理。视频原本是想记录小雨病情，给关心的粉丝一个交代，但公司在发布过程中，运营上出现了严重的问题，给大家造成非常大的误解，这也令我们非常气愤和抱歉”，“目前君雨还需要进一步康复，非常感谢大家的关心。”,娱乐
"#炎亚纶和耀乐调解成功##炎亚纶拒绝透露和解金额# 据台媒，炎亚纶拍摄、持有少年私密影片案今日进行第3次庭审。稍早前，炎亚纶和耀乐调解成功，炎亚纶表示：“双方以最大的诚意达成了都满意的结果”，记者追问金额，他称不方便透露。耀乐则说：“只希望案件可以尽快落幕，回归正常生活。”（视频crlogo）
娱乐小浪花er的微博视频",娱乐
#旧爱浪# 2016年《胭脂》，赵丽颖饰演蓝胭脂，有家国大义的天赋型特工，“人之所不能为者，我为之。” ,娱乐
"#惠英红演刘浩存孙女##刘浩存演惠英红奶奶# 《灿烂的她》可以给你带来更大的治愈，如果你有一些不开心，其实可以去看我们《灿烂的她》，奶奶和嘉怡会治愈你的。3月15号影院见#惠英红模仿刘浩存打字# 文案by：@惠英紅kara @刘浩存 
关注@新浪娱乐 ，带以上话题转发微博，热转第一将获得两位主演签名海报。3月18日开奖。（ps：会验证粉籍，职业抽奖号将被取消资格）",娱乐
#炎亚纶案第三次开庭##炎亚纶将与耀乐调解# 11日据台媒，炎亚纶拍摄、持有少年私密影片案进行第3次庭审，炎亚纶及留存影片的陈姓被告被传唤。据悉，炎亚纶将与被害人邱耀乐试行调解。 ,娱乐
众星亮相#奥斯卡后派对# 史蒂文·斯皮尔伯格开心用餐；Cardi B凹造型热辣性感；克里斯·埃文斯和阿尔芭·巴普蒂斯塔揽腰亲密；克里斯·海姆斯沃斯&埃尔莎·帕塔奇合体亮相；尼古拉斯·加利齐纳绅士有礼；科尔曼·多明戈镶钻外套闪亮吸睛；伊万·彼得斯黑西装帅气；泰勒·扎克哈尔·佩雷斯温柔款款；艾米丽·布朗特＆约翰·卡拉辛斯基对镜放声大笑。好热闹！,娱乐
"#阿乐留声机# “Cause I've been on you，Let you know how I feelin， I'm over and through for you，I'm runnin' runnin' runnin' runnin' out，Runnin' runnin' runnin' runnin' down，I I'm over and through for you yeah。”——《give me a chance》张艺兴 
新浪娱乐的微博视频
 ",娱乐
#奥斯卡后派对#女明星第二组造型来了！安雅·泰勒-乔伊银色发饰蝴蝶胸衣造型别致；“冰香料”Ice Spice金发丝滑；Cardi B黑色鱼尾裙秀好身材；海莉·斯坦菲尔德低调优雅；亚历珊德拉·达达里奥红唇性感；哈莉·贝利穿黑色蕾丝透视装，桑德拉·惠勒、伊娃·朗格利亚、卡米拉·门德斯、格蕾塔·李、弗洛伦斯·皮尤、Anitta、查理兹·塞隆等陆续亮相。#奥斯卡#,娱乐
#宋枝恩官宣结婚##宋枝恩与残疾人男友结婚# 据韩媒，Secret前成员宋枝恩10月将与男友结婚，婚礼将以非公开的形式举行，邀请家人和熟人参加。 去年12月宋枝恩通过社交平台公开了恋爱事实，男友是残疾人Youtuber朴伟。宋枝恩代表作有《疯了吗》《希望拷问》等。 #Secret宋枝恩结婚# ,娱乐
"#阿乐今日问#：#内娱春日男友大赏#，你想和谁一起共享春日好时光？
 
 
网页链接
 ",娱乐
#奥斯卡名利场预热派对上的女明星# 玛格特·罗比金色礼服酷似女战神；杨紫琼黑色一字肩礼裙高贵典雅；#肯豆透视装#秀好身材；亨特·莎弗黑色抹胸裙状态极佳；金·卡戴珊气场十足；朴彩英黑色墨镜搭配棕色长裙又酷又飒，凯莉·詹娜、詹妮弗·劳伦斯、凡妮莎·哈金斯、朱迪·特纳-史密斯、艾玛·张伯伦、艾米丽·拉塔科夫斯基、德妮·斯威尼、卡米拉·卡贝洛、罗茜·汉丁顿-惠特莉等也亮相。#奥斯卡后派对#,娱乐
"#午间话题# @X玖少年团肖战DAYTOY @UNIQ-王一博 @TFBOYS-王俊凯 @TFBOYS-易烊千玺 @成毅 @魏大勋 @杨洋 @范丞丞Adam0616 @吴磊LEO @张凌赫z @于适Yosh @我是林一同学 ......#内娱春日男友大赏#想和谁一起共享春日好时光？
 ",娱乐
"【午间娱乐播报】#发布韩瑞希聊天记录者道歉#网页链接
著名拟音师#钱守益去世#网页链接#章子怡带儿子参加聚餐#网页链接#长安的荔枝开机#网页链接
滑雪遇到孔晓振和严志媛
网页链接
 ",娱乐
"#阿乐辣评bot# X #离开我谁还把你当小孩# 
11日，#李灿荣牵手照#释出，是体育生也是音乐生，唯独不是纯情小男生
网友辣评：“离开我谁还把你当小孩？”啊啊啊啊啊男爱豆最大的魅力是追星女的想象力！ ",娱乐
"【第96届#奥斯卡#现场】#石头姐 我不知道自己在说什么# 艾玛·斯通凭《可怜的东西》拿下奥斯卡最佳女主角，继《爱乐之城》后二封奥斯卡影后。台上的她很激动，表示自己完全不知道在说什么。她回忆不久前某天晚上：“那时我也很慌张，就像你们现在能看到的这样，这经常发生。欧格斯(《可怜的东西》导演兰斯莫斯)说：把你自己抽离出来。他说得对，因为这事的主角不是我，而是一个走到一起、整合出最好的东西的团队。拍电影最棒的就在于此：我们是一起的。所以我要把这个奖与剧组的所有成员、每一个把才智和用心凝聚在这部电影中的人一起分享。”并感谢了兰斯莫斯带来贝拉这个角色。她接着说：“我知道我要结束发言了，但我真的很想感谢我的妈妈，我的兄弟Spencer，我的爸爸，我的丈夫Dave，我爱你，还有最重要的——我的女儿，三天后她过三岁生日。”最后补充一句：“别看我裙子背后厚！”恭喜！#石头姐二封奥斯卡影后# 
守望好莱坞的微博视频",娱乐
"【第96届#奥斯卡#现场】#狗狗在马特达蒙的星星上撒尿# 救命！《坠落的审判》狗狗Messi在马特·达蒙的星光大道星星上尿尿了！
 
新浪娱乐的微博视频
 ",娱乐
"【第96届#奥斯卡#现场】#墨菲把影帝奖杯献给维护和平的人# 基里安·墨菲凭《奥本海默》获奥斯卡最佳男主角，演员生涯第一个奥斯卡提名、第一个奥斯卡得奖。
墨菲上台先感谢了《奥本海默》导演&制片人搭档诺兰和艾玛·托马斯夫妻，感谢多名剧组人员，以及家人。“我们拍的是一部关于制造原子弹的人的电影，不管好坏，我们现在都生活在奥本海默的世界中。所以，我要把这个奖杯献给全世界维护和平的人。”
守望好莱坞的微博视频",娱乐
"【第96届#奥斯卡#现场】#石头姐的裙子崩了# 二封影后的石头姐一上台发表感言自爆裙子崩了，“我很确定是刚才唱《I'm just Ken》时坏的！”哈哈哈哈是肯的锅！#石头姐二封奥斯卡影后# 
新浪娱乐的微博视频
 ",娱乐
"【0-10时要闻回顾】#王大陆否认结婚#网页链接#NONO性侵风波后暴瘦20公斤#网页链接#宫崎骏新作即将登陆内地大银幕#网页链接
疑似#李灿荣牵手照#释出
网页链接
张艺谋给赵丽颖粉丝签名
网页链接
 ",娱乐
"【第96届奥斯卡现场】#奥斯卡悼念坂本龙一##奥斯卡悼念李善均# 第96届#奥斯卡#致敬去世影人环节，包括邓布利多扮演者迈克尔·甘本、坂本龙一、韩国演员李善均等。
娱乐日爆社的微博视频
 ",娱乐
"【第96届#奥斯卡#奖项】2024奥斯卡颁奖典礼进行中：
最佳影片：《奥本海默》#奥本海默奥斯卡最佳影片# ",娱乐
"【第96届#奥斯卡#奖项】2024奥斯卡颁奖典礼进行中：
最佳女主角：艾玛·斯通《可怜的东西》#石头姐二封奥斯卡影后# ",娱乐
"【第96届#奥斯卡#奖项】2024奥斯卡颁奖典礼进行中：
最佳导演：克里斯托弗·诺兰《奥本海默》#诺兰奥斯卡最佳导演# ",娱乐
"【第96届#奥斯卡#奖项】#2024奥斯卡颁奖典礼#进行中：
最佳男主角：基里安·墨菲《奥本海默》#基里安墨菲奥斯卡影帝# ",娱乐
"【第96届#奥斯卡#奖项】#2024奥斯卡颁奖典礼#进行中：
最佳配乐：《奥本海默》#奥本海默奥斯卡最佳配乐# 
最佳原创歌曲：《What Was I Made For?》—《芭比》 ",娱乐
"【第96届#奥斯卡#现场】#高司令粉色西装##高司令表演芭比插曲# 高司令Ryan Gosling身穿粉色西装，与六十五名男伴舞在奥斯卡颁奖典礼上表演《芭比》原声《I'm Just Ken》，哈哈哈哈罗比与石头姐全都跟着唱起来了!
 
新浪娱乐的微博视频
 ",娱乐
#韩瑞希回应##韩瑞希否认聊天记录# 近日，疑似#黄铉辰韩瑞希 聊天记录#内容曝光，引发网友对两人恋爱猜测。对此，韩瑞希在社交平台发文回应，否认聊天记录中是她本人，并表示从现在开始所有的言论都将以虚伪事实散布罪进行起诉。 ,娱乐
"【第96届#奥斯卡#奖项】#2024奥斯卡颁奖典礼#进行中：
最佳摄影：《奥本海默》#奥本海默奥斯卡最佳摄影#最佳真人短片：《亨利·休格的神奇故事》 
最佳音效：《利益区域》 ",娱乐
"【第96届奥斯卡现场】#狗狗为小罗伯特唐尼鼓掌#《坠落的审判》狗狗Messi在奥斯卡颁奖典礼台下为最佳男配获奖者小罗伯特·唐尼鼓掌，好聪明好可爱的狗狗！#2024奥斯卡颁奖典礼# 
守望好莱坞的微博视频
 ",娱乐
"【第96届#奥斯卡#现场】#小罗伯特唐尼奥斯卡获奖感言# 第96届奥斯卡最佳男配角小罗伯特·唐尼发表获奖感言：“我要感谢我糟糕的童年，和学院(奥斯卡主办方)，排名分先后。”他随后深情感谢了妻子苏珊·唐尼。”谈到《奥本海默》的角色，唐尼表示：“我需要这份工作，甚于这份工作需要我。”随后他感谢了《奥本海默》剧组多名成员，并呼应最佳女配伦道夫的得奖致辞，感谢了自己的公关，最后他表示“我要前无古人地感谢我的造型师”和律师——“过去40年来他有一半时间花在给我上保险和保释我出监狱上。”#演得了钢铁侠拿得了奥斯卡# 
守望好莱坞的微博视频",娱乐
"【第96届奥斯卡奖项】#2024奥斯卡颁奖典礼#进行中：
最佳国际影片：《利益区域》
最佳视觉效果：《哥斯拉-1.0》
最佳电影剪辑奖：《奥本海默》#奥本海默奥斯卡最佳剪辑# ",娱乐
【第96届奥斯卡奖项】#小罗伯特唐尼奥斯卡最佳男配角# 第96届奥斯卡最佳男配角：小罗伯特·唐尼《奥本海默》！#2024奥斯卡获奖名单# ,娱乐
"【第96届#奥斯卡#现场】#约翰塞纳全裸颁奖# 约翰·塞纳John Cena全裸上台颁发最佳服装设计，哈哈哈哈哈好震撼造型！！
 #赵喜娜全裸登奥斯卡舞台# 
新浪娱乐的微博视频
 ",娱乐
"【第96届奥斯卡奖项】#2024奥斯卡颁奖典礼#进行中：
最佳化妆&发型：《可怜的东西》
最佳艺术指导：《可怜的东西》 
最佳服装设计：《可怜的东西》 #可怜的东西奥斯卡三连# ",娱乐
"【第96届#奥斯卡#现场】#碧梨现场好稳##碧梨奥斯卡现场表演# 碧梨Billie Eilish在奥斯卡颁奖礼上带来《芭比》插曲《What Was I Made For?》，这首歌也提名了本届奥斯卡最佳原创歌曲。现场好稳啊！
 
新浪娱乐的微博视频
 ",娱乐
"【第96届奥斯卡奖项】#2024奥斯卡颁奖典礼#进行中：
最佳动画短片：《战争结束了！受列侬和洋子音乐的启发(War Is Over! Inspired by the Music of John & Yoko)》
最佳动画长片：《你想活出怎样的人生》#宫崎骏新片奥斯卡最佳动画长片#  
最佳原创剧本：《坠落的审判》 #坠落的审判奥斯卡最佳原创剧本# 
最佳改编剧本：《美国小说》 ",娱乐
【第96届奥斯卡奖项】#伦道夫奥斯卡最佳女配角# 奥斯卡最佳女配角：达明·乔伊·伦道夫《留校联盟》#2024奥斯卡获奖名单# ,娱乐
【第96届#奥斯卡红毯#】第96届奥斯卡颁奖典礼星光熠熠，来看红毯上的女明星！艾玛·斯通薄荷绿抹胸长裙优雅；玛格特·罗比亮黑礼服，对镜打招呼笑容甜美；杨紫琼银色亮片斜肩长裙气质佳；凡妮莎·哈金斯挺孕肚亮相；赞达亚粉黑裙尽显好身材；凯瑞·穆里根黑色鱼尾裙大气高贵；安雅·泰勒-乔伊亮钻抹胸长裙酷似精灵；弗洛伦斯·皮尤短发干练十足；詹妮弗·劳伦斯波点裙趣味；桑德拉·惠勒、亚美莉卡·费雷拉、比莉·艾利什、海莉·斯坦菲尔德、格蕾塔·葛韦格等亮相。#2024奥斯卡红毯#,娱乐
"【17-24时要闻回顾】#吴磊恭喜蒋勤勤获亚洲电影大奖影后#网页链接
赵丽颖感谢获亚洲电影大奖
网页链接
晒37岁庆生照 #刘诗诗 谢谢所有的爱#网页链接#张学友演唱会将补偿住宿及车票损失#网页链接#樊振东回应看霉霉演唱会感受#网页链接
 ",娱乐
"#金秀贤一种全新的窝囊废##白贤佑嘴角向下的微笑# #眼泪女王第二集#白贤佑（金秀贤饰）得知老婆洪海仁（金智媛饰）生命只剩三个月，不用提离婚就可以永远摆脱婚姻，嘴角克制不住地上扬，哼起歌来。被还没醒来的老婆吓得凑近试探鼻息，结果却……哪有这么尴尬的morning kiss！
 
新浪娱乐的微博视频",娱乐
#前韩团男爱豆偷拍性关系场面18次# 据韩媒，此前因涉嫌违反性暴力处罚法，偷拍与女性发生性关系场面的前韩团男爱豆崔某承认了嫌疑。检方称崔某要求前女友戴上眼罩，在对方不知情的情况下，非法拍摄18次性关系场面，此前媒体爆料崔某在2017年出道的5人组爱豆中担任rapper。#前韩团男爱豆偷拍性关系场面# ,娱乐
"#泫雅龙俊亨官宣后首同框##泰国偶遇泫雅龙俊亨牵手散步# 10日，有网友晒出在泰国偶遇泫雅和龙俊亨视频，他们牵手漫步街头，看起来十分甜蜜。这是两人自1月18日官宣恋情后首次被公开的同框，又被中国网友偶遇到了！#泫雅龙俊亨牵手散步# 
新浪娱乐的微博视频
 ",娱乐
"#蒋勤勤拿奖陈建斌高兴坏了##陈建斌对蒋勤勤飞吻# 10日，#蒋勤勤亚洲电影大奖最佳女主角#，她流着泪说：“电影大神眷顾我们了！”她谢谢《草木人间》导演顾晓刚 、对手演员@吴磊LEO ，“谢谢电影给我这个力量，谢谢电影让我认识生活、也更加认识自己。在热爱电影前，请你先热爱生活，在热爱生活前，请先热爱人，我热爱我的爱人陈建斌@八家户村 ，谢谢你不断吹捧我给我鼓励，让我一直坚持下来。”当她提到台下的爱人时，陈建斌站起来朝她连连飞吻，给四大爷高兴坏咯！
娱乐日爆社的微博视频",娱乐
"#张艺谋获终身成就奖感言##张艺谋 把我们亚洲故事讲给世界听# 10日，张艺谋获亚洲电影大奖终身成就奖，他表示这是一个沉甸甸的奖，回顾自己28岁上摄影系、38岁导了第一部电影：“之后一直在喜欢电影、拍电影的路上。”
“电影承载了我们的梦想，今天许多许多优秀的亚洲电影人聚在这里，是因为它也在我们实现电影梦的路上。每个人都有电影梦，拍一个好电影很难，拍一个让大家记住的电影更难。亚洲电影今天在世界上发挥着重要的作用，许多许多的亚洲电影人追逐梦想。把亚洲的故事讲给全世界听。我希望这个奖项不是终点，是一个起点，我们追逐我们的梦想，我们继续努力工作，把我们亚洲的故事讲给全世界听。谢谢你们。”
娱乐日爆社的微博视频",娱乐
#2024年总票房破150亿# 据灯塔专业版数据，截至3月10日，2024年大盘票房(含预售)突破150亿，《热辣滚烫》《飞驰人生2》《第二十条》《熊出没·逆转时空》《年会不能停！》《金手指》《周处除三害》《临时劫案》《潜行》《一闪一闪亮晶晶》位列档期票房前十位！你看了哪一部？ ,娱乐
10日，众星亮相第17届#亚洲电影大奖红毯#，@梁朝偉@劉嘉玲 恩爱牵手；张艺谋黑色套装笔挺，将领取“终身成就奖”；#赵丽颖鎏金亮钻裙#明艳又优雅；是枝裕和携《怪物》剧组登台；陈建斌@八家户村、@蒋勤勤、李英爱、@蔡卓妍、@吳慷仁WuKangRen、@许玮甯Ann、@阿云嘎Musical、“尊者”陈以文、权俞利@YURIKWON_GG、@马里奥毛瑞尔MarioMaurer、@利路修-Lelush、《封神第一部》《河边的错误》《首尔之春》剧组等也登上红毯。,娱乐
"#赵丽颖 热爱电影热爱戏剧更热爱表演# 10日，@赵丽颖 在亚洲电影大奖获得AFA新世代奖 ，她表示荣誉是一份激励，激励她要好好拍戏、表演，“我很热爱电影，也很热爱戏剧，更加地热爱表演，我是演员赵丽颖。”恭喜！期待更多不一样的角色！#赵丽颖想和张艺谋继续合作#娱乐日爆社的微博视频
 ",娱乐
"#杨幂喊刘诗诗亲爱的小刘##杨幂为刘诗诗庆生# 3月10日是@刘诗诗 的生日，好友@杨幂 甜喊三声“阿么”为她庆生：“亲爱的小刘，生日快乐，无忧无虑，一切美好都给你！阿么阿么阿么❤️”这是杨幂连续第三年为刘诗诗庆生了，诗幂好美好美的感情！
 ",娱乐
"#李英爱红毯状态##李英爱53岁的状态# 10日，韩国演员李英爱亮相第17届#亚洲电影大奖红毯#，一袭裸色花瓣裙温柔淡雅，简单的盘发造型凸显好看的肩颈线条。谁能想到李英爱已经53岁了，姐姐也是满50减30吗？
 ",娱乐
"#田嘉瑞被辱追粉接机# 近日，有网友晒出“辱追粉”接机@田嘉瑞6 的视频，视频中有人问他：“铃铛鼠微博好看吗？”“快走吧你，你是很想被挤吗？”#田嘉瑞辱追粉#引发热议。据悉，“铃铛鼠”曾被田嘉瑞方以涉嫌捏造不实信息、侵犯田嘉瑞名誉权起诉。#阿乐今日问#：对此你想说？ 
 
网页链接
 ",娱乐
#旧爱浪# 2003年《沙丘之子》，“詹一美”詹姆斯·麦卡沃伊饰演雷托·厄崔迪二世，异能强大，蓝瞳深邃，美颜盛世，“保佑造物者和他的水，保佑他的来临和离去，愿他的经过能净化世界，愿他为他的人民守护这世界。” ,娱乐
"#林雪要三个月减肥近30斤##林雪晒减肥视频# 近日，《食神》肥雪扮演者@林雪 接连晒出多段做运动、吃健身餐的视频，立志三个月瘦30磅（约27.2斤）。“之前20年，光闷头拍戏，懒惰不求上进，赚到钱就大吃大喝，不过不晚，从今天开始。”此前他曾透露自己体重超300磅（约272斤）。 
新浪娱乐的微博视频
 ",娱乐
#A妹希望大众不要过度解读新歌##A妹希望粉丝不要因新歌网暴身边人# 10日，“A妹”Ariana Grande发布长文希望大众不要过度解读她的新歌，呼吁大家不要向她身边的人发送带有仇恨性的信息：“任何根据你对这张专辑的理解，而向我生活中的人发送仇恨信息的人，都不是在支持我。我希望你们不要这样做。” ,娱乐
"【9-17时要闻回顾】#点读机女孩发烧不退再次进ICU#网页链接#董卿带儿子看展#网页链接#炎亚纶复出了# 澳门举行特别活动
网页链接
王诗龄长发被指撞脸小s二女儿
网页链接
沈腾和警察合照
网页链接
 ",娱乐
"#阿乐今日问# ：你心中#最经典的金庸小说影视化作品#是？ 
 
网页链接
 ",娱乐
"#檀健次回应爆红后熬出头# @MIC檀健次JC-T 谈到近些年的变化，称通过一些角色让更多观众了解到自己，让自己对作品更有责任感，让自己有了更多的选择的机会，直言偶尔会有“熬出头”的感觉，但不多，因为不管是不是所谓的熬出头，做的事情都是一样的，透露《猎罪图鉴2》即将开拍。 
新浪娱乐的微博视频
 ",娱乐
"#全在俊 金秀贤欧巴拿嘟# 哈哈哈哈哈哈哈全在俊也到了需要男人疼爱的年纪：金秀贤欧巴，拿嘟
！ ",娱乐
#罗伯特帕丁森得女# 有网友爆料，《暮光之城》男主罗伯特·帕丁森和女友苏琪·沃特豪斯的第一个孩子已出生，是个女儿。据悉，两人交往六年，于去年11月宣布怀孕喜讯，12月订婚。恭喜！#罗伯特帕丁森当爸# ,娱乐
"#午间话题# 今天是金庸诞辰100周年，你心中#最经典的金庸小说影视化作品#是？
 
《射雕英雄传之铁血丹心(83版)》黄日华、翁美玲
《射雕英雄传(94版)》张智霖、朱茵
《射雕英雄传(03版)》李亚鹏、周迅
《射雕英雄传(08版)》胡歌、林依晨
《新射雕英雄传(17版)》杨旭文、李一桐
《射雕英雄传之东成西就》梁朝伟、林青霞
《东邪西毒》张国荣、林青霞
《笑傲江湖(84版)》周润发、戚美珍
《笑傲江湖(96版)》吕颂贤、梁艺龄
《笑傲江湖(00版)》任贤齐、袁咏仪
《笑傲江湖(00版)》马景涛、范文芳
《笑傲江湖(01版)》李亚鹏、许晴
《笑傲江湖(13版)》霍建华、陈乔恩
《笑傲江湖(90版电影)》许冠杰、叶童
《笑傲江湖2：东方不败》李连杰、林青霞
《倚天屠龙记(86版)》梁朝伟、黎美娴
《倚天屠龙记(94版)》马景涛、叶童
《倚天屠龙刀(01版)》吴启华、黎姿
《倚天屠龙记(03版)》苏有朋、贾静雯
《倚天屠龙记(09版)》邓超、安以轩
《倚天屠龙记(19版)》曾舜晞、陈钰琪
《倚天屠龙记之魔教教主》李连杰、张敏
《倚天屠龙记之九阳神功》甄子丹、古天乐
《倚天屠龙记之圣火雄风》林峯、文咏珊
《神雕侠侣(83版)》刘德华、陈玉莲
《神雕侠侣(95版)》古天乐、李若彤
《神雕侠侣(95版)》任贤齐、吴倩莲
《神雕侠侣(06版)》黄晓明、刘亦菲
《神雕侠侣(14版)》陈晓、陈妍希
《天龙八部(97版)》黄日华、陈浩民
《天龙八部(03版)》胡军、林志颖
《天龙八部(13版)》钟汉良、金起范
《天龙八部(21版)》杨佑宁、文咏珊
《鹿鼎记(84版)》梁朝伟、刘德华
《鹿鼎记(98版)》陈小春、马浚伟
《小宝与康熙》张卫健、林心如
《鹿鼎记(08版)》黄晓明、钟汉良
《鹿鼎记(20版)》张一山、唐艺昕
《鹿鼎记(92版电影)》周星驰、吴孟达
《书剑恩仇录(76版)》郑少秋、汪明荃
《书剑恩仇录(02版)》赵文卓、郑少秋
《书剑恩仇录(09版)》乔振宇、关咏荷
《碧血剑(00版)》林家栋、江华
《碧血剑(07版)》窦智孔、焦恩俊
《飞狐外传(93版)》黎明、李嘉欣
《雪山飞狐(07版)》聂远、朱茵
《连城诀(89版)》郭晋安、曾江
《白马啸西风》姜大卫、关聪
《侠客行》梁朝伟、邓萃雯",娱乐
"【午间娱乐播报】#周星驰悼念鸟山明#网页链接#陈建斌搂蒋勤勤与路人合照#网页链接
张纪中纪念金庸诞辰100周年
网页链接#李现周雨彤晒剧照#网页链接
刘诗诗东方淮竹生日海报
网页链接
 ",娱乐
#看IU演唱会收到旁边小学生妈妈的信# 一位网友分享去看IU演唱会时，旁边坐了一个小学生的故事。小学生向她递过来零食并说“自己第一次来看演唱会，请多多关照。”网友回到家，在零食里发现了小学生妈妈写的手写信：😭 ,娱乐
"#张杰 我觉得你们长大了##张杰 我会爱你们直到永远# 《你好星期六》@张杰 和80位歌迷对视的环节太犯规了，泪崩😭有因为张杰收获了家庭和幸福的歌迷，有因为张杰变得更厉害的歌迷，有因为张杰的歌声度过人生最艰难时刻的歌迷......这就是偶像的力量❤️
张杰：“我觉得你们长大了。你们每一个人，从你们的眼睛里面，我看到那份永恒不变、炙热的爱。有时候不用仰望星空，你身边就有银河。我会爱你们直到，直到永远。” 
新浪娱乐的微博视频",娱乐
"#金秀贤金智媛新剧婚礼##金智媛金秀贤第一集就亲了12次# 金秀贤、金智媛新剧《眼泪女王》开篇就是世纪婚礼和新婚的甜蜜，然后是男女主婚后三年接受采访⬇️
男主：有人问我进入富豪家，每天和女王生活在一起的感觉如何？我只是遇见爱的女人，和她生活在一起的幸运男人而已。
女主：有传闻说男主与我结婚是因为我是富豪。由于众多考量，我没有公开长相，但是从今天起这些传闻就会消失，因为我公开了我的长相。 
新浪娱乐的微博视频",娱乐
"【0-9时要闻回顾】#刘诗诗蓝色高定#网页链接#霉霉演唱会后与男友逛街#网页链接#龙丹妮说终于没人喊倒闭了#网页链接
惠英红宋佳吴彦姝合照
网页链接
吴镇宇否认《无限超越班》吵架戏是剧本
网页链接
 ",娱乐
"#纪凌尘演小弟爱上大嫂宁静##纪凌尘让宁静不再宁静# @纪凌尘chan 演小弟爱上大嫂@宁静 ，竞选《无间道》⬇️ 
宁静：“这男的太...太厉害了。”“这是一疯子吗？”@吳鎮宇DD的食食猪樂部 点评：“不知道在演什么。”“你只会一招抱着女人不放。 ”
新浪娱乐的微博视频
 ",娱乐
"#夏之光发飙# 9日，@X玖少年团夏之光 机场怒斥开闪光灯的代拍：“你别再闪了！你过来！”并摘下墨镜回瞪了一眼。他的工作人员也一直在旁边声嘶力竭地喊：“不要再开闪光灯了。”据称，夏之光眼睛做过近视手术，不能被一直闪。 
新浪娱乐的微博视频
 ",娱乐
#韩媒否认权志龙恋情# 据韩媒，权志龙和2022年韩国小姐出身金高恩并不是恋人而只是熟人关系。相关人士表示：“金高恩在演艺界有很多熟人，因此和权志龙朋友圈有重叠。”23年夏天开始，权志龙和金高恩是恋人关系的消息传开，7月两人在日本一起观看球赛，恋爱传闻成为了焦点。 ,娱乐
#陈乔恩 生不生关你屁事##陈乔恩回应生孩子# 10日，@陈乔恩 发文怒斥编造她生育问题的营销号，直言“真的是有人会相信这些鬼吗？”她表示生孩子并不是她此刻人生的第一追求，她也不觉得如果不生孩子，她的人生会有多么的不完整，或者不完美。“老娘过的蛮爽的哎，生不生关你屁事～” ,娱乐
"【8-17时要闻回顾】#青环制片人谈患乳腺癌#网页链接#刘美含否认再次落选浪姐#：不是没选上是不去
网页链接#章子怡酱园弄杀青宴哽咽发言#网页链接
杨洋白衬衫大片清瘦了不少
网页链接
周也《锦月如歌》骑马路透好飒
网页链接
 ",娱乐
"#阿乐今日问#：#女星复古名伶造型#，你最喜欢哪个？ 
 
网页链接
 ",娱乐
"#阿乐留声机# “Twinkle twinkle little star，How I wonder who you are，Lights the night sky in the dark，With your bright and tiny spark。”——《Little Star》尚雯婕 
新浪娱乐的微博视频
 ",娱乐
"#狗狗被禁止出席奥斯卡颁奖典礼# 据外媒，《坠落的审判》中的狗狗梅西被禁止出席奥斯卡颁奖典礼。原因是片方带它参加奥斯卡提名派对时，其光芒掩盖了一众入围演员。多家入围方向组委会投诉，认为存在不正当竞争。#阿乐今日问# ：对此你想说？ 
 
网页链接
 ",娱乐
